country_name,country,year,region,wb_inc,ndp_usd,ETR_L,ETR_K,Tau_L,Tau_K,Lsh_ndp,Ksh_ndp,pct_tax,pct_1000,pct_1100,pct_1200,pct_2000,pct_4000,pct_5000,pct_6000,source_tax,source_sna
Lao People's Democratic Republic,LAO,2001,Asia,Developing countries,4776466944,.015242273,.033129111,.0072435071,.017385334,.47522485,.52477515,.094774798,.022924105,.0094971284,.013426976,0,0,.056851778,.014998914,ICTD,composite
Lao People's Democratic Republic,LAO,2002,Asia,Developing countries,5053699072,.011355747,.030611396,.0052999514,.016324453,.46671978,.53328025,.083980717,.02020422,.0069382619,.013265958,0,0,.05001099,.013765511,ICTD,SNA2008
Lao People's Democratic Republic,LAO,2003,Asia,Developing countries,5353631232,.010787142,.024055433,.0049896669,.012928426,.46255693,.5374431,.078948803,.016752323,.0065019373,.010250386,0,0,.049747922,.012448555,ICTD,SNA2008
Lao People's Democratic Republic,LAO,2004,Asia,Developing countries,5685989888,.01163575,.021372516,.0054193893,.011418195,.46575335,.53424668,.079959258,.01566373,.0069920402,.0086716916,0,0,.055780072,.0085154492,ICTD,SNA2008
Lao People's Democratic Republic,LAO,2005,Asia,Developing countries,6082714624,.012224691,.02492813,.0056804074,.013344856,.46466675,.53533322,.083172992,.017634565,.0072632791,.010371286,0,0,.054896876,.010641549,ICTD,SNA2008
Lao People's Democratic Republic,LAO,2006,Asia,Developing countries,6605171712,.011118939,.028895356,.005115021,.015602688,.46002778,.53997219,.089878559,.019158978,.006469266,.012689713,0,0,.062453292,.008266286,ICTD,composite
Lao People's Democratic Republic,LAO,2007,Asia,Developing countries,7096603136,.01060115,.047297992,.0048397803,.025704874,.45653352,.54346651,.10174599,.028199894,.0060686371,.022131259,0,0,.064178243,.0093678571,ICTD,composite
Lao People's Democratic Republic,LAO,2008,Asia,Developing countries,7640997376,.012530472,.059141461,.0056737512,.032362431,.45279628,.54720378,.11033936,.035070416,.0070564635,.02801395,0,0,.066771522,.0084974235,ICTD,composite
Lao People's Democratic Republic,LAO,2009,Asia,Developing countries,8198887424,.015414915,.056024458,.0069288975,.030841853,.44949308,.55050695,.12894167,.034784466,.0085552074,.026229259,0,0,.081616275,.012540928,ICTD,composite
Lao People's Democratic Republic,LAO,2010,Asia,Developing countries,8889126912,.01656672,.048809655,.007380296,.02706548,.44548926,.55451077,.13317777,.030241705,.0090395799,.021202128,0,.0014315168,.10150454,0,OECD,composite
Lao People's Democratic Republic,LAO,2011,Asia,Developing countries,9589602304,.01726626,.065518238,.0076191188,.036606874,.44127208,.55872798,.1366819,.039091654,.0092629185,.029828735,0,.0015327777,.096057475,0,OECD,composite
Lao People's Democratic Republic,LAO,2012,Asia,Developing countries,10344938496,.018928571,.059744991,.0082642604,.033660181,.43660244,.56339753,.13530959,.037683539,.0099734142,.027710125,0,.00079662504,.096829429,0,OECD,composite
Lao People's Democratic Republic,LAO,2013,Asia,Developing countries,11161952256,.020346342,.058434438,.0087987678,.03316449,.43244961,.56755042,.14323999,.036332339,.010543176,.025789162,0,.0021336467,.10477401,0,OECD,composite
Lao People's Democratic Republic,LAO,2014,Asia,Developing countries,11995769856,.020957703,.044447806,.0089572584,.025450952,.42739695,.57260311,.13636054,.030339619,.010660085,.019679535,0,.0011902046,.10483072,0,OECD,composite
Lao People's Democratic Republic,LAO,2015,Asia,Developing countries,12850729984,.02158213,.046574607,.0091373138,.02685613,.42337403,.576626,.13951664,.031722754,.010807496,.020915257,0,.001229891,.10656401,0,OECD,composite
Lao People's Democratic Republic,LAO,2016,Asia,Developing countries,13735970816,.028334653,.035939358,.011886742,.020862347,.41951254,.58048743,.13250171,.029048927,.013977821,.015071107,0,.00090666808,.10254612,0,OECD,composite
Lao People's Democratic Republic,LAO,2017,Asia,Developing countries,14666465280,.026086975,.036225881,.010847815,.021161977,.41583264,.58416736,.12294006,.028354038,.012684692,.015669344,0,.00089560135,.093690433,0,OECD,composite
Lao People's Democratic Republic,LAO,2018,Asia,Developing countries,15557984256,.024683334,.035638358,.01018587,.020931767,.41266185,.58733815,.12127104,.027031871,.011852848,.015179021,0,.0013772354,.092861921,0,OECD,composite
Lebanon,LBN,1965,Asia,Upper middle income,13885661184,.0036074456,.056978717,.002202308,.022193804,.61048961,.38951042,.088332139,.011656541,.001165654,.010490887,.0010535094,.0095981881,.055083312,.010940593,Archives,composite
Lebanon,LBN,1966,Asia,Upper middle income,14840823808,.0036717907,.056325052,.0022300361,.022116432,.6073429,.3926571,.088465944,.01196068,.0011960679,.010764612,.0010531386,.0092914309,.055279937,.010880754,Archives,composite
Lebanon,LBN,1967,Asia,Upper middle income,14052473856,.0037989905,.06342493,.0023249495,.02460942,.61199141,.38800865,.086519793,.013115797,.0013115797,.011804217,.0010595816,.010583951,.051259521,.010500939,Archives,composite
Lebanon,LBN,1968,Asia,Upper middle income,15864778752,.0036189402,.059924718,.0021890125,.023677656,.60487664,.39512336,.079748519,.011579975,.0011579975,.010421977,.0010564757,.011210009,.051462449,.0044396073,Archives,composite
Lebanon,LBN,1969,Asia,Upper middle income,16164002816,.0034657007,.055213466,.0020954395,.021830181,.60462219,.39537784,.085089661,.010610129,.0010610129,.0095491158,.0010595303,.010488572,.052720699,.010210728,Archives,composite
Lebanon,LBN,1970,Asia,Upper middle income,17225740288,.003536002,.056618951,.0020982712,.023021143,.59340215,.40659782,.087724574,.010773234,.0010773235,.0096959108,.0010598999,.011747955,.052258741,.011884759,Archives,composite
Lebanon,LBN,1971,Asia,Upper middle income,18908000256,.0035506843,.055080593,.0020869542,.022706363,.5877611,.4122389,.084761649,.010582226,.0010582226,.0095240036,.0010546983,.011579103,.050196558,.011349055,Archives,composite
Lebanon,LBN,1972,Asia,Upper middle income,21276774400,.0039334665,.061936397,.0022922372,.02584281,.58275247,.41724756,.085146978,.01282234,.001282234,.011540106,.0010511974,.012406396,.048650458,.010216589,Archives,composite
Lebanon,LBN,1973,Asia,Upper middle income,22365255680,.0041491636,.064176671,.002413861,.026840575,.58177048,.41822949,.10314691,.014110138,.0014110139,.012699123,.0010471769,.012069283,.063567594,.01235273,Archives,composite
Lebanon,LBN,1974,Asia,Upper middle income,23043868672,.0042434754,.064416535,.0024650462,.026996799,.5809027,.41909733,.1207284,.015416329,.0015416329,.013874697,.0010407622,.011643486,.078561425,.014066407,Archives,composite
Lebanon,LBN,1975,Asia,Upper middle income,15928741888,.002759052,.028581396,.0016695831,.011285955,.6051293,.39487067,.079753608,.0069311396,.00069311395,.0062380256,.0010493896,.0046121445,.057690416,.0094705177,Archives,composite
Lebanon,LBN,1976,Asia,Upper middle income,6523624960,.0018428254,.0063539441,.0012248198,.0021308439,.66464233,.33535767,.024242882,.0013910622,.00013910621,.001251956,.0011019493,.00081283611,.01821176,.0027252734,Archives,composite
Lebanon,LBN,1977,Asia,Upper middle income,12557772800,.0024960644,.020710206,.0015493917,.0078546796,.62073386,.37926614,.042229638,.0052085454,.00052085455,.0046876906,.0010491835,.0026603304,.029336903,.0039746743,Archives,composite
Lebanon,LBN,1978,Asia,Upper middle income,12166198272,.0030656273,.035935044,.0019071554,.013579519,.62210935,.37789071,.061420448,.0094540007,.00094540016,.0085086003,.0010499222,.004194987,.041653603,.0050679324,Archives,composite
Lebanon,LBN,1979,Asia,Upper middle income,13362149376,.0037509305,.049959809,.0023061617,.019243328,.61482388,.38517618,.08027333,.013997011,.001399701,.012597309,.0010459067,.005352261,.054032616,.0058455397,Archives,composite
Lebanon,LBN,1980,Asia,Upper middle income,13838706688,.0044200765,.063312121,.0027028967,.024596477,.6115045,.38849556,.09925399,.018909369,.0018909369,.017018432,.0010447789,.0061653219,.066788137,.0063463808,Archives,composite
Lebanon,LBN,1981,Asia,Upper middle income,13915464704,.0041542654,.054981653,.002535074,.021429976,.61023402,.38976595,.083787113,.017547162,.0017547164,.015792446,.0010447272,.0048099975,.055800196,.0045850328,Archives,composite
Lebanon,LBN,1982,Asia,Upper middle income,8555815424,.0037401996,.054113798,.0024031014,.019345347,.64250618,.35749379,.070244238,.016468853,.0016468852,.014821967,.0010740709,.0037236786,.045790043,.0031875926,Archives,composite
Lebanon,LBN,1983,Asia,Upper middle income,10592091136,.0036488161,.044460122,.0022880752,.016580366,.62707329,.37292668,.053869419,.014596357,.0014596357,.013136722,.001064613,.0026503727,.033629566,.0019285106,Archives,composite
Lebanon,LBN,1984,Asia,Upper middle income,15523934208,.0036039243,.034362197,.0021609988,.013757805,.5996238,.4003762,.037571661,.012518319,.0012518319,.011266488,.0010494879,.0017547144,.021283785,.00096535502,Archives,composite
Lebanon,LBN,1985,Asia,Upper middle income,19405527040,.0034474882,.026617309,.0020100814,.011097906,.58305681,.41694319,.021915114,.010420901,.00104209,.0093788104,.0010435769,.0010584457,.0090865577,.00030563428,Archives,composite
Lebanon,LBN,1986,Asia,Upper middle income,18006278144,.0032107872,.022114327,.001881769,.0091536259,.58607715,.41392288,.017125411,.0088563962,.00088563963,.0079707569,.0010484947,.00058005459,.0064964062,.00014405974,Archives,composite
Lebanon,LBN,1987,Asia,Upper middle income,21196537856,.0030270419,.016546872,.0017337544,.0070695621,.57275534,.42724463,.01212972,.0070541482,.00070541486,.0063487338,.0010396902,.00022368258,.0037708462,.000041351377,Archives,composite
Lebanon,LBN,1988,Asia,Upper middle income,15053968384,.0026937327,.01336966,.0015993083,.0054318984,.59371454,.40628546,.0075726546,.0055787931,.00055787934,.0050209141,.0010509662,0,.00094289472,2.2582812e-11,ICTD,composite
Lebanon,LBN,1989,Asia,Upper middle income,8394247168,.0033909658,.03256169,.00214613,.011953514,.63289636,.36710364,.016561002,.012218161,.0012218161,.010996344,.0010846632,0,.0032581759,0,ICTD,composite
Lebanon,LBN,1990,Asia,Upper middle income,10796994560,.0046168217,.051407546,.002833131,.019861102,.61365396,.38634604,.023546623,.020286458,.0020286457,.018257812,.0010670348,0,.0021931308,0,ICTD,composite
Lebanon,LBN,1991,Asia,Upper middle income,16412547072,.0053928192,.054259639,.0031404486,.022662137,.58233893,.41766104,.058189038,.023164861,.0023164859,.020848375,.001049044,0,.033975128,0,ICTD,composite
Lebanon,LBN,1992,Asia,Upper middle income,19118870528,.0027568128,.011703575,.001571547,.0050318427,.57005936,.42994064,.058459803,.0051479843,.00051479845,.0046331864,.001048584,0,.05226323,0,ICTD,composite
Lebanon,LBN,1993,Asia,Upper middle income,21133715456,.0047438075,.006614055,.0026608398,.0029041783,.56090808,.43909195,.086667277,.0017429277,.0017429277,0,.0010507384,.0024354726,.075972125,.0054660127,ICTD,composite
Lebanon,LBN,1994,Asia,Upper middle income,22789767168,.0060888156,.0046362747,.0033621276,.0020762123,.55218089,.44781911,.10171922,.0025346545,.0025346545,0,.0010533615,.0015350443,.081270128,.015326022,ICTD,composite
Lebanon,LBN,1995,Asia,Upper middle income,24207114240,.005156666,.0097831134,.0027985282,.0044738073,.54270107,.45729893,.11631351,.0019024239,.0019024239,0,.0010556399,.003918102,.099522166,.0099151731,ICTD,composite
Lebanon,LBN,1996,Asia,Upper middle income,26981842944,.0064204391,.038439732,.0033865131,.018164381,.52745819,.47254184,.14031515,.0025652284,.0025652284,0,.0010539682,.01685149,.092683204,.027161257,ICTD,composite
Lebanon,LBN,1997,Asia,Upper middle income,27202560000,.0074612554,.038249534,.0039294004,.018105775,.52664065,.47335938,.11711408,.0032060908,.0032060908,0,.0010564455,.016658196,.087753788,.0084395632,ICTD,SNA2008
Lebanon,LBN,1998,Asia,Upper middle income,28202608640,.0086445641,.036829885,.0046158028,.017164407,.53395438,.46604565,.12339485,.0038968532,.0038968532,0,.0010563366,.015402726,.094622582,.0084163463,ICTD,composite
Lebanon,LBN,1999,Asia,Upper middle income,28011229184,.011251356,.055514824,.0061159539,.025338365,.54357487,.45642519,.13346528,.0090236282,.0054676495,.0035559791,.001057963,.018840635,.095756203,.0087868487,ICTD,composite
Lebanon,LBN,2000,Asia,Upper middle income,28379867136,.015634196,.046213713,.008630706,.020701881,.55204028,.44795972,.12308506,.012725241,.0057949708,.0069302702,.0031746998,.011318043,.087990247,.0078768302,ICTD,composite
Lebanon,LBN,2001,Asia,Upper middle income,29500078080,.018103402,.06158191,.010142763,.027079519,.56026834,.43973172,.12587099,.020463593,.0076928358,.012770758,.0030021733,.011051068,.083636589,.0077175656,ICTD,composite
Lebanon,LBN,2002,Asia,Upper middle income,30525757440,.019426463,.078548022,.011073231,.033775054,.57000756,.42999241,.1480979,.026202487,.0085633816,.017639104,.0027765729,.010978695,.10122357,.0069165779,Archives,composite
Lebanon,LBN,2003,Asia,Upper middle income,31511291904,.026684958,.079576664,.015668893,.032850783,.58718073,.4128193,.15882479,.026732828,.012877824,.013855004,.0026157456,.01120266,.11070043,.007573138,Archives,composite
Lebanon,LBN,2004,Asia,Upper middle income,33532936192,.032266658,.078561909,.018663732,.033120003,.57842159,.42157838,.17188019,.029962333,.016123377,.013838956,.0028330325,.01215047,.11806153,.0088728238,Archives,composite
Lebanon,LBN,2005,Asia,Upper middle income,34410045440,.038565073,.078010909,.022364255,.032771636,.57990956,.42009044,.15973058,.034054279,.020713091,.013341188,.002735148,.012427855,.10265213,.0078611895,Archives,composite
Lebanon,LBN,2006,Asia,Upper middle income,34901520384,.041184671,.081823789,.024353741,.033438906,.59133023,.40866974,.15321994,.037711807,.023239143,.014472663,.0027233642,.011986169,.092542171,.0082564307,Archives,composite
Lebanon,LBN,2007,Asia,Upper middle income,38188269568,.040477712,.083871953,.023695517,.034773596,.58539665,.41460338,.15808479,.036907181,.022759898,.014147283,.0021823326,.013638996,.09770377,.0076525216,Archives,composite
Lebanon,LBN,2008,Asia,Upper middle income,41729769472,.040024664,.092030644,.023307707,.038438108,.58233362,.41766641,.17251918,.037576571,.022776591,.01479998,.00205513,.017058419,.10741998,.0084090792,Archives,composite
Lebanon,LBN,2009,Asia,Upper middle income,45966594048,.040611833,.087865189,.023559917,.036892444,.58012444,.41987553,.17729829,.036367632,.021911548,.014456086,.0018872421,.014376983,.11683523,.0078312038,Archives,composite
Lebanon,LBN,2010,Asia,Upper middle income,49694674944,.040827457,.096442252,.023658022,.040557489,.57946354,.42053652,.18201852,.03739202,.0226469,.014745122,.0019565073,.018212415,.11619082,.0082667572,Archives,composite
Lebanon,LBN,2011,Asia,Upper middle income,50045476864,.046463758,.10418629,.027107254,.043403346,.58340639,.41659364,.17302239,.042461544,.024368929,.018092616,.0036320433,.017233567,.1017359,.0079593491,Archives,composite
Lebanon,LBN,2012,Asia,Upper middle income,51400716288,.042455036,.095459811,.024932649,.039398953,.58727187,.41272816,.15997337,.039938778,.023956914,.015981866,.0024900294,.016537895,.093412898,.00759377,Archives,composite
Lebanon,LBN,2013,Asia,Upper middle income,52774035456,.039246056,.08910428,.0232173,.036391702,.59158301,.40841699,.14916639,.037478443,.022882683,.014595766,.0019200044,.015375004,.08730486,.007088087,Archives,composite
Lebanon,LBN,2014,Asia,Upper middle income,53795807232,.041613195,.103825,.024802836,.041941881,.59603298,.40396705,.15100817,.040623754,.024359718,.016264034,.0019865737,.018095374,.083107926,.007194547,Archives,composite
Lebanon,LBN,2015,Asia,Upper middle income,54012444672,.04217362,.098774947,.025287017,.039550155,.59959322,.40040675,.14483124,.040557124,.025061972,.015495155,.0019470893,.016562818,.078978933,.0067852763,Archives,composite
Lebanon,LBN,2016,Asia,Upper middle income,54914646016,.043257669,.10111511,.026020421,.040292196,.60152155,.39847851,.14527684,.041283119,.025632503,.015650615,.0020388057,.016759712,.078787088,.0064081261,Archives,composite
Lebanon,LBN,2017,Asia,Upper middle income,55222325248,.047592059,.13957068,.02865909,.055523701,.60218221,.39781779,.16361147,.055196617,.027591741,.027604882,.002922422,.018565301,.080042325,.0068847965,Archives,composite
Lebanon,LBN,2018,Asia,Upper middle income,55326466048,.048393536,.13063164,.029191671,.051832773,.60321426,.39678577,.16333434,.057168432,.02857741,.028591022,.0028310162,.014467449,.081220113,.0076473472,Archives,composite
Liberia,LBR,1970,Africa,Developing countries,2476146432,.023988863,.21973351,.01636016,.069877498,.68198979,.31801021,.16149536,.073953375,.019860271,.054093104,0,.0028745127,.084667467,0,Archives,composite
Liberia,LBR,1971,Africa,Developing countries,2599470848,.028298777,.20296118,.019259319,.064831741,.68057072,.31942928,.1614542,.071922757,.023312895,.048609868,0,.0029761144,.086555324,0,Archives,composite
Liberia,LBR,1972,Africa,Developing countries,2689831424,.029812787,.18672138,.020274751,.059737958,.68006897,.319931,.16176881,.06805288,.024517367,.043535512,0,.0032078798,.090508044,0,Archives,composite
Liberia,LBR,1973,Africa,Developing countries,2794487296,.028178217,.18110982,.019143144,.058071118,.67935967,.32064036,.16005008,.066018209,.023116169,.042902041,0,.0027425964,.091289282,0,Archives,composite
Liberia,LBR,1974,Africa,Developing countries,2891960064,.032159448,.20682298,.021834007,.066404685,.67892981,.32107016,.18157478,.076932281,.026342927,.050589357,0,.0016407359,.098808765,.0041929921,Archives,composite
Liberia,LBR,1975,Africa,Developing countries,2759229440,.033875998,.19235712,.023154628,.060878862,.68351132,.31648874,.17467403,.073201105,.028195413,.045005687,0,.0016810274,.09642984,.0033620547,Archives,composite
Liberia,LBR,1976,Africa,Developing countries,2901815296,.036194291,.25811866,.024689917,.082043141,.68214947,.3178505,.20957865,.093031757,.029981799,.063049957,0,.0020575745,.11096205,.0035272704,Archives,composite
Liberia,LBR,1977,Africa,Developing countries,2925379840,.036237929,.25068513,.024762962,.079380997,.68334377,.3166562,.20889895,.091088891,.030143578,.060945313,0,.0017112074,.11267643,.0034224149,Archives,composite
Liberia,LBR,1978,Africa,Developing countries,3109362944,.037985969,.17609739,.025882177,.05611141,.6813615,.3186385,.1986776,.070648894,.031379584,.039269309,0,.0023908257,.12145394,.0041839448,Archives,composite
Liberia,LBR,1979,Africa,Developing countries,3274427904,.041250724,.15698026,.028054327,.050219096,.68009293,.31990707,.20064667,.067742772,.033923022,.033819757,0,.001962062,.12660463,.0043371902,Archives,composite
Liberia,LBR,1980,Africa,Developing countries,3048995328,.043265209,.15504247,.029696699,.048623249,.68638754,.31361246,.18862659,.067186229,.036371488,.030814735,0,.0026268298,.11558051,.0032330214,Archives,composite
Liberia,LBR,1981,Africa,Developing countries,2922834432,.049577244,.12108038,.034255531,.037419558,.69095272,.30904725,.18459038,.062175963,.042360678,.019815287,0,.0017613588,.11616161,.0044914647,Archives,composite
Liberia,LBR,1982,Africa,Developing countries,2995191040,.061393704,.12449454,.042466287,.03838113,.69170427,.3082957,.19594234,.070515625,.052591499,.017924126,0,.0016026278,.12154666,.0022774185,Archives,composite
Liberia,LBR,1983,Africa,Developing countries,2889741568,.072111584,.1209114,.050176468,.036779188,.69581699,.30418298,.18478273,.075477034,.062685043,.012791999,0,.0021249165,.10480088,.0023799066,Archives,composite
Liberia,LBR,1984,Africa,Developing countries,2919469568,.063928224,.12365583,.044538297,.037505772,.69669223,.30330777,.18270347,.071112633,.055752978,.01535965,0,.0021214986,.10556576,.0039035571,Archives,composite
Liberia,LBR,1985,Africa,Developing countries,2896410368,.056384485,.12184887,.039359331,.036791958,.69805253,.30194747,.17022774,.066884294,.049419589,.017464703,0,.0011048232,.097564377,.0046742517,Archives,composite
Liberia,LBR,1986,Africa,Developing countries,2841054976,.057787683,.10185599,.040424753,.030603731,.69953924,.30046079,.15045252,.062463492,.050920375,.011543114,0,.00095829624,.084068716,.0029620067,Archives,composite
Liberia,LBR,1987,Africa,Developing countries,2898395904,.048476681,.083737671,.033849958,.025265915,.698273,.301727,.14260767,.050872225,.042517599,.0083546266,0,.0019025386,.087930366,.0019025386,Archives,composite
Liberia,LBR,1988,Africa,Developing countries,2989028864,.048177939,.10339079,.03353256,.031429268,.69601482,.30398518,.15816183,.055954214,.041907456,.01404676,0,.0020177665,.098482527,.0017073409,Archives,composite
Liberia,LBR,2000,Africa,Developing countries,2005838080,.016855776,.045241617,.012321159,.012171105,.73097545,.26902452,.094856009,.019837569,.012725988,.007111581,.0021559319,0,.072862513,1.8442641e-09,ICTD,composite
Liberia,LBR,2001,Africa,Developing countries,2053298176,.011820044,.033714861,.0086468924,.0090509281,.73154485,.26845515,.074739374,.013726568,.0079972176,.0057293503,.0021676042,0,.058845196,0,ICTD,composite
Liberia,LBR,2002,Africa,Developing countries,2137037184,.011760478,.045057535,.0085948352,.012128424,.73082364,.26917636,.082457609,.016447661,.0079382807,.0085093807,.00216104,0,.063848913,9.3950880e-10,ICTD,composite
Liberia,LBR,2003,Africa,Developing countries,1450850560,.010101577,.022963945,.0075476388,.0058058756,.74717432,.25282571,.069023691,.0098098107,.0065398733,.0032699364,.0022235569,0,.056990325,0,ICTD,composite
Liberia,LBR,2004,Africa,Developing countries,1501534976,.018718777,.064533085,.014180877,.015644435,.75757498,.24242502,.081158474,.023649151,.0144112,.0092379488,.0022047907,0,.055181347,.00012317496,ICTD,composite
Liberia,LBR,2005,Africa,Developing countries,1591794560,.022907764,.074907005,.017280428,.018401051,.7543481,.24565193,.095831804,.029017521,.018462723,.010554798,.0021896092,0,.064277858,.00034681809,ICTD,composite
Liberia,LBR,2006,Africa,Developing countries,1728855936,.032627013,.10234135,.024517654,.025436677,.75145262,.24854742,.13954118,.041699484,.027652904,.014046577,.0021781849,0,.094191782,.0014717403,ICTD,composite
Liberia,LBR,2007,Africa,Developing countries,1900390656,.034372251,.099098384,.025734179,.024904357,.74869055,.25130942,.13827188,.042410731,.029264832,.013145899,.0021705264,0,.0919168,.0017738328,ICTD,composite
Liberia,LBR,2008,Africa,Developing countries,2036395904,.030103169,.07826221,.022463199,.019862395,.74620712,.25379291,.12129761,.035265822,.025282767,.0099830525,.0021703041,0,.081208453,.0026530251,ICTD,composite
Liberia,LBR,2009,Africa,Developing countries,2139819648,.035154011,.085580014,.026180219,.02184608,.74472922,.25527081,.11897194,.040448662,.030085962,.010362701,.0021748841,0,.074750118,.0015982755,ICTD,composite
Liberia,LBR,2010,Africa,Developing countries,163788080,.03173523,.096254833,.025289416,.019550536,.79688776,.20311224,.11672112,.038696468,.02982307,.0088733975,.0021751607,0,.072156236,.0036932526,ICTD,composite
Liberia,LBR,2011,Africa,Developing countries,415241664,.043452371,.11738328,.034152251,.025123574,.78596979,.21403027,.12725031,.051646203,.041191902,.010454301,.0021754571,0,.071431533,.0019971104,ICTD,composite
Liberia,LBR,2012,Africa,Developing countries,1235320064,.05274339,.11666748,.040218733,.027704323,.76253599,.23746397,.14747173,.059176557,.048788983,.010387573,.0021757763,0,.082497165,.0036222278,ICTD,composite
Liberia,LBR,2013,Africa,Developing countries,1934898432,.052745808,.10623485,.039432272,.026814671,.74759066,.25240937,.13398647,.056130685,.04778691,.0083437748,.0021761209,.0015471393,.072561756,.0015707677,ICTD,composite
Liberia,LBR,2014,Africa,Developing countries,2901878784,.045988813,.078641608,.03360188,.021181852,.73065335,.26934662,.13811931,.045901567,.040295023,.0056065405,.0021764939,.0014577023,.084816851,.0037667074,ICTD,composite
Liberia,LBR,2015,Africa,Developing countries,2898424064,.053347625,.078135513,.039047606,.020944504,.73194647,.26805359,.13237415,.050572682,.047323938,.0032487463,.0021790913,.0014915552,.075902611,.0022282137,ICTD,composite
Liberia,LBR,2016,Africa,Developing countries,2847248896,.042271193,.058381159,.031278685,.01518186,.73995274,.26004726,.13651232,.039193414,.036675666,.0025177519,.0021827719,0,.092456266,.0026798919,ICTD,composite
Liberia,LBR,2017,Africa,Developing countries,2924148224,.040401541,.055986986,.029952029,.014480554,.74135858,.25864142,.1278851,.037222408,.034831278,.0023911365,.0021778375,0,.085219726,.0032651268,ICTD,composite
Liberia,LBR,2018,Africa,Developing countries,2963506944,.041288882,.056660298,.030512858,.014787827,.73900908,.26099098,.12779476,.038318969,.035857394,.0024615785,.0021751849,0,.084634945,.002665668,ICTD,composite
Sri Lanka,LKA,1965,Asia,Developing countries,6175973888,.010446888,.17777966,.0079286201,.042854566,.75894564,.24105439,.19409454,.045728371,.0082863485,.037442021,.0015867124,0,.13598965,.010789805,Archives,SNA1968
Sri Lanka,LKA,1966,Asia,Developing countries,6469278720,.0097384416,.15988705,.007371312,.038863849,.75692934,.24307066,.18543565,.0410382,.007436452,.03360175,.001590874,0,.13630505,.0065015233,Archives,SNA1968
Sri Lanka,LKA,1967,Asia,Developing countries,6872250880,.010341704,.15913376,.0077566318,.039777998,.75003421,.24996579,.18413149,.04160865,.0075398223,.034068827,.0018065544,0,.13271427,.0080020204,Archives,SNA1968
Sri Lanka,LKA,1968,Asia,Developing countries,7273750016,.008855572,.13189551,.006595809,.03365707,.74482024,.25517979,.16630039,.03599491,.006522567,.02947234,.001593397,0,.11853235,.010179726,Archives,SNA1968
Sri Lanka,LKA,1969,Asia,Developing countries,7691740160,.014234968,.23489252,.010530574,.061126556,.73976803,.26023203,.22370872,.064252451,.011643061,.052609384,.0015148787,0,.1579414,0,Archives,SNA1968
Sri Lanka,LKA,1970,Asia,Developing countries,8078331392,.013358419,.1985572,.0095944395,.055947132,.71823168,.28176835,.20699032,.060756486,.011009564,.049746927,.0013908774,0,.14484295,0,Archives,SNA1968
Sri Lanka,LKA,1971,Asia,Developing countries,8220672000,.013472985,.20254418,.009660502,.057314426,.7170276,.28297246,.20615759,.062879376,.011394249,.051485129,.0012781436,0,.14200006,0,Archives,SNA1968
Sri Lanka,LKA,1972,Asia,Developing countries,8195667456,.015356385,.30146137,.011804726,.069722667,.76871777,.23128226,.27911294,.076042689,.013779547,.062263142,.0015959758,0,.20147429,0,Archives,SNA1968
Sri Lanka,LKA,1973,Asia,Developing countries,8798444544,.013414307,.24060263,.010028036,.06073707,.74756277,.25243726,.22316183,.067398086,.012213076,.055185009,.0011671413,0,.1545966,0,Archives,SNA1968
Sri Lanka,LKA,1974,Asia,Developing countries,9211958272,.0093289465,.16427657,.0069506736,.041879807,.74506521,.25493476,.20560807,.046593107,.0084430464,.038150057,.0008419056,0,.15817305,0,Archives,SNA1968
Sri Lanka,LKA,1975,Asia,Developing countries,9738711040,.010773828,.19660464,.0080912588,.048952479,.75101054,.24898945,.19565299,.05440497,.0098586185,.044546355,.00095080008,0,.14029723,0,Archives,SNA1968
Sri Lanka,LKA,1976,Asia,Developing countries,10013253632,.011605585,.20185801,.0086256089,.051831253,.74322915,.25677085,.19458513,.057509147,.010421121,.047088027,.001061747,0,.13601422,0,Archives,SNA1968
Sri Lanka,LKA,1977,Asia,Developing countries,10594934784,.010867021,.17430119,.0079298439,.047110744,.72971642,.27028355,.18782119,.05239974,.0094952555,.042904485,.0010546359,0,.13436681,0,Archives,SNA1968
Sri Lanka,LKA,1978,Asia,Developing countries,10846195712,.010644781,.17819889,.0079444796,.045204394,.74632621,.25367382,.29093376,.049089152,.0088953488,.040193804,.0013061422,0,.24053845,0,Archives,SNA1968
Sri Lanka,LKA,1979,Asia,Developing countries,11784718336,.0091601834,.15963475,.0068886993,.039585222,.75202632,.2479737,.2476304,.042462662,.0076945759,.034768086,.0010659164,0,.20410182,0,Archives,SNA1968
Sri Lanka,LKA,1980,Asia,Developing countries,12307406848,.011689902,.25554523,.0091322921,.055910219,.78121203,.21878797,.22827041,.054789316,.0099282656,.044861052,.00086425303,0,.17261684,0,Archives,SNA1968
Sri Lanka,LKA,1981,Asia,Developing countries,13127139328,.013781671,.17141502,.010588866,.039711799,.76832956,.23167048,.20014805,.042678773,.011989601,.030689171,.00074940798,0,.15671986,0,Archives,SNA1968
Sri Lanka,LKA,1982,Asia,Developing countries,13662219264,.012943455,.17900191,.0099710207,.041107375,.7703523,.22964768,.17619924,.041241787,.011400398,.029841388,.00074987795,.002774267,.12986591,.0015674067,Archives,SNA1968
